z0,z1,structure,branch,progress,theta,along,length,analytic_density,id,split
-0.5773596526133304,-1.4905975135456688,1,1,0.2716905347669154,,0.7684568780715414,2.8284271247461903,,2340,reference
-0.4476074261668636,-1.3374061921716165,1,1,0.27755030849881174,,0.7850308210397122,2.8284271247461903,,2341,query
-0.43777347981228126,-1.3139845841890576,1,1,0.2809472239058059,,0.7946387487173228,2.8284271247461903,,2342,reference
-0.5777459968428519,-1.4385022871329367,1,1,0.28481092742747877,,0.8055669525599997,2.8284271247461903,,2343,reference
-0.5619933710966784,-1.407381671880937,1,1,0.2886529248039353,,0.816433762152773,2.8284271247461903,,2344,reference
-0.5304340681299966,-1.3594016604194652,1,1,0.2927581019276329,,0.8280449564813268,2.8284271247461903,,2345,query
-0.49864592320463,-1.3189158081784627,1,1,0.29493252875654186,,0.8341951643049887,2.8284271247461903,,2346,reference
-0.5367996600866426,-1.3343556216231813,1,1,0.3006110096158653,,0.8502563335948512,2.8284271247461903,,2347,reference
-0.5037160462315363,-1.2889538979584025,1,1,0.3036905370682835,,0.8589665525726713,2.8284271247461903,,2348,query
-0.7364786097390271,-1.5023810757869256,1,1,0.30852438348802536,,0.8726387349031265,2.8284271247461903,,2349,reference
-0.5608094366963476,-1.3152481625102483,1,1,0.3113903185465248,,0.8807448233603475,2.8284271247461903,,2350,query
-0.6199544157092962,-1.3512142115927483,1,1,0.31718505102913697,,0.8971348018948155,2.8284271247461903,,2351,reference
-0.5416862840894069,-1.2616867837833836,1,1,0.3199998750765058,,0.9050963265817814,2.8284271247461903,,2352,query
-0.7254136082239887,-1.4332167463928749,1,1,0.3230492154577785,,0.9137211636287569,2.8284271247461903,,2353,reference
-0.5355834007443031,-1.2209463670827072,1,1,0.328659258415399,,0.9295887613010821,2.8284271247461903,,2354,reference
-0.6758248521061698,-1.3485790636383574,1,1,0.33181144711695304,,0.938504497326876,2.8284271247461903,,2355,reference
-0.656957728313995,-1.3190103198779397,1,1,0.33448685210901385,,0.9460716853761022,2.8284271247461903,,2356,reference
-0.7038080312334114,-1.3504446823765561,1,1,0.3383408372142138,,0.9569724013860176,2.8284271247461903,,2357,query
-0.5870401713271217,-1.2151061182426397,1,1,0.34298351327112053,,0.9701038722767823,2.8284271247461903,,2358,reference
-0.7530176911457941,-1.367315357247715,1,1,0.3464255834745198,,0.9798395170053573,2.8284271247461903,,2359,reference
-0.6848363659554447,-1.2818204631141419,1,1,0.3507539757103257,,0.9920820590116516,2.8284271247461903,,2360,query
-0.7951213269128677,-1.3716702134888492,1,1,0.3558627783560046,,1.0065319349896649,2.8284271247461903,,2361,reference
-0.7385996398324034,-1.2973454473638957,1,1,0.36031354811712696,,1.0191206129080235,2.8284271247461903,,2362,query
-0.6541910920452163,-1.2038910487963312,1,1,0.36257501081222127,,1.0255169953364298,2.8284271247461903,,2363,reference
-0.7324965654676616,-1.2628489531246327,1,1,0.3674119030857573,,1.0391977926423743,2.8284271247461903,,2364,reference
-0.8172774595068399,-1.3317924608998175,1,1,0.37137124965175555,,1.0503965158659145,2.8284271247461903,,2365,query
-0.6208379770032314,-1.1256697835253517,1,1,0.3737920483694699,,1.0572435686226487,2.8284271247461903,,2366,reference
-0.8813749110892775,-1.3660674679628833,1,1,0.37882686078159855,,1.0714841686171221,2.8284271247461903,,2367,query
-0.734004186965047,-1.2051139333702585,1,1,0.38222256339869715,,1.0810886660068955,2.8284271247461903,,2368,reference
-0.7106105396033428,-1.161615516460897,1,1,0.3872487557856114,,1.0953048848882365,2.8284271247461903,,2369,reference
-0.6723142846872908,-1.113877773727559,1,1,0.38960912773993306,,1.10198102494833,2.8284271247461903,,2370,reference
-0.7957565839784466,-1.2252452739271493,1,1,0.3926278275128243,,1.1105191972674409,2.8284271247461903,,2371,query
-0.8017869130154618,-1.2131164189482107,1,1,0.3971676235168128,,1.1233596794259362,2.8284271247461903,,2372,reference
-0.7066847030341836,-1.1051040913594241,1,1,0.4003951529186899,,1.1324885111321212,2.8284271247461903,,2373,reference
-0.8768812503643126,-1.2580064155091641,1,1,0.40471870871378723,,1.144717373618328,2.8284271247461903,,2374,reference
-0.8922715279445805,-1.2576545780045305,1,1,0.40865423748501256,,1.1558487299450808,2.8284271247461903,,2375,query
-0.7725806781752035,-1.115401969442722,1,1,0.4142946771831204,,1.1718023025827042,2.8284271247461903,,2376,reference
-0.7286671799969254,-1.0610959396406268,1,1,0.4168928100890747,,1.179150932167601,2.8284271247461903,,2377,query
-0.7621911314915177,-1.0815154546926986,1,1,0.4201689191997048,,1.1884171680397353,2.8284271247461903,,2378,reference
-0.9344428735683279,-1.233641013398279,1,1,0.42520046504251224,,1.2026485287809359,2.8284271247461903,,2379,reference
-0.8541112779691525,-1.1375580916186325,1,1,0.42913829658763003,,1.2137863983358284,2.8284271247461903,,2380,query
-0.8407663591564644,-1.1043207365068197,1,1,0.43411140566241124,,1.2278524749372608,2.8284271247461903,,2381,reference
-0.8105450655690158,-1.0637108455823676,1,1,0.43670855499666217,,1.2351983225612726,2.8284271247461903,,2382,reference
-0.8822608716663054,-1.1211279451984197,1,1,0.4402832316169714,,1.2453090348763514,2.8284271247461903,,2383,query
-0.9026010546440973,-1.125780091150233,1,1,0.44420524087346613,,1.2564021522409268,2.8284271247461903,,2384,reference
-0.9056768773441933,-1.115037290712954,1,1,0.4476598966578098,,1.2661733943680258,2.8284271247461903,,2385,query
-0.9663982341170965,-1.1585045957774005,1,1,0.45197340958492405,,1.2783738513340188,2.8284271247461903,,2386,reference
-0.8472885368397909,-1.0226341370398104,1,1,0.4561635999499951,,1.290225499420436,2.8284271247461903,,2387,reference
-0.9253259417418959,-1.0759711067411346,1,1,0.46233870875019034,,1.3076913446491671,2.8284271247461903,,2388,query
-0.8239488823455697,-0.9664189755349742,1,1,0.4643824767026488,,1.3134719933625878,2.8284271247461903,,2389,reference
-0.8256279836535718,-0.9569043545244681,1,1,0.467180907282276,,1.3213871503207244,2.8284271247461903,,2390,reference
-0.9022866493238106,-1.0180486005266596,1,1,0.4710595121992879,,1.3323575016741747,2.8284271247461903,,2391,reference
-0.9266720753438995,-1.0225606277821395,1,1,0.47602786189044,,1.3464101167058538,2.8284271247461903,,2392,query
-0.9083824423110661,-0.9926510012203849,1,1,0.4789328602726703,,1.3546266929274977,2.8284271247461903,,2393,reference
-1.0734675014084147,-1.1394094787148104,1,1,0.4835145056734011,,1.3675855430548933,2.8284271247461903,,2394,query
-1.0931373265150741,-1.1382429016908997,1,1,0.48872360620604355,,1.3823191042969492,2.8284271247461903,,2395,reference
-0.9736219315924639,-0.9995664335212455,1,1,0.49351387451780465,,1.3958680291247463,2.8284271247461903,,2396,reference
-0.9795200928189612,-0.998963159587089,1,1,0.4951392333079681,,1.4004652380142892,2.8284271247461903,,2397,query
-1.0006875826967119,-1.0021709676004895,1,1,0.49962915377405553,,1.413164650848524,2.8284271247461903,,2398,reference
-0.9915672519068607,-0.9812577868378561,1,1,0.5025773662672511,,1.4215034550337942,2.8284271247461903,,2399,reference
-0.9066295779742942,-0.8786258535374819,1,1,0.5070009311092031,,1.4340151858208445,2.8284271247461903,,2400,query
-1.076827871426571,-1.0240086488912548,1,1,0.5132048056338291,,1.4515623928048187,2.8284271247461903,,2401,reference
-1.1270541448024074,-1.0674521754800843,1,1,0.5149004923305808,,1.4563585190529824,2.8284271247461903,,2402,reference
-1.0324948571724313,-0.9483846137096913,1,1,0.521027560865685,,1.47368848589285,2.8284271247461903,,2403,reference
-1.0876258500336888,-0.9938476553393619,1,1,0.5234445486735817,,1.480524759768886,2.8284271247461903,,2404,reference
-1.112154799476014,-1.0060988075330755,1,1,0.5265139979857346,,1.4892064734614128,2.8284271247461903,,2405,query
-1.1443671819752137,-1.0128191878226736,1,1,0.532886998538135,,1.5072320410898445,2.8284271247461903,,2406,query
-0.9473790881998599,-0.8067624725758019,1,1,0.5351541539060145,,1.5136445248283688,2.8284271247461903,,2407,reference
-0.998390823027415,-0.8427975541461648,1,1,0.5388983172203126,,1.5242346179060091,2.8284271247461903,,2408,reference
-1.0397655672913906,-0.8722775890570424,1,1,0.541871994558587,,1.5326454475498277,2.8284271247461903,,2409,reference
-1.0225583130209936,-0.8350768580212461,1,1,0.5468703637499369,,1.5467829705501372,2.8284271247461903,,2410,reference
-0.9946958874818999,-0.78862026263923,1,1,0.5515189062106675,,1.559931034136602,2.8284271247461903,,2411,query
-1.0043758220860874,-0.7848773242747014,1,1,0.5548746244528465,,1.569422438635787,2.8284271247461903,,2412,reference
-1.091922968154297,-0.8582551174638179,1,1,0.5584169626726198,,1.5794416841416186,2.8284271247461903,,2413,reference
-1.1859304483567208,-0.9328441926832849,1,1,0.563271563918359,,1.593172569984894,2.8284271247461903,,2414,query
-1.0068635012435359,-0.7458636555275657,1,1,0.5652499614289925,,1.5987683231675003,2.8284271247461903,,2415,reference
-1.0467803043821706,-0.7665312798361663,1,1,0.5700622561365011,,1.61237954805049,2.8284271247461903,,2416,query
-1.1253796638294884,-0.8217303507518512,1,1,0.5759123282694093,,1.6289260507529295,2.8284271247461903,,2417,reference
-1.1434002809825565,-0.8265632379982607,1,1,0.5792092607460739,,1.6382511839983842,2.8284271247461903,,2418,reference
-1.053132270223851,-0.7198876239692286,1,1,0.5833111615636556,,1.6498531115338508,2.8284271247461903,,2419,query
-1.25861833633439,-0.9182350497139126,1,1,0.5850958216551193,,1.6549008925449988,2.8284271247461903,,2420,reference
-1.1390950851266504,-0.7820388982510726,1,1,0.5892640467188944,,1.6666904133774274,2.8284271247461903,,2421,reference
-1.1936833360864822,-0.8183116617072841,1,1,0.5938429185947995,,1.6796414187919748,2.8284271247461903,,2422,reference
-1.1148151979926972,-0.7190530826868888,1,1,0.5989405288264521,,1.6940596378425645,2.8284271247461903,,2423,query
-1.3053643703743791,-0.8990761129872903,1,1,0.6015720643467722,,1.701502744287971,2.8284271247461903,,2424,query
-1.1290630224382476,-0.7016794565988712,1,1,0.6068458914598441,,1.7164193799458056,2.8284271247461903,,2425,reference
-1.160299440906231,-0.7232357160993701,1,1,0.6092659312017152,,1.7232642859946776,2.8284271247461903,,2426,reference
-1.2298641268558834,-0.7720878147202387,1,1,0.6144440780339112,,1.7379102969507794,2.8284271247461903,,2427,reference
-1.1776987652251105,-0.7046307390121324,1,1,0.6182670065532445,,1.7487231716708274,2.8284271247461903,,2428,query
-1.2013309908182803,-0.7212192531153105,1,1,0.6200279344257424,,1.753703827830122,2.8284271247461903,,2429,reference
-1.1850584839540066,-0.686500400610936,1,1,0.6246395208357677,,1.7667473639203484,2.8284271247461903,,2430,reference
-1.3691027016659247,-0.8561432363969285,1,1,0.628239866317249,,1.7769306787386276,2.8284271247461903,,2431,query
-1.339260323088043,-0.801531977045625,1,1,0.6344320865106046,,1.7944449222959156,2.8284271247461903,,2432,reference
-1.2175693803594192,-0.6739989386709239,1,1,0.6358926104221239,,1.7985759077435972,2.8284271247461903,,2433,query
-1.38287392826054,-0.8167007883624335,1,1,0.6415432849745266,,1.8145584289207262,2.8284271247461903,,2434,reference
-1.1661212987243395,-0.5853791511068787,1,1,0.6451855369043652,,1.8248602730742407,2.8284271247461903,,2435,reference
-1.3123519388718734,-0.7146914142754224,1,1,0.6494151311491128,,1.8368233721627552,2.8284271247461903,,2436,reference
-1.2567472767940302,-0.6475304184808662,1,1,0.652304214578291,,1.8449949340994976,2.8284271247461903,,2437,reference
-1.2023682642706643,-0.5696099230558224,1,1,0.6581895853037105,,1.8616412762984613,2.8284271247461903,,2438,query
-1.2421338469630223,-0.5990527952406356,1,1,0.6607702629305967,,1.8689405348985717,2.8284271247461903,,2439,reference
-1.4328815290798558,-0.7731738264857972,1,1,0.6649269256485146,,1.8806973524783521,2.8284271247461903,,2440,query
-1.2413338518475547,-0.5609884428108058,1,1,0.6700863522591872,,1.8952904146521157,2.8284271247461903,,2441,reference
-1.3886898414933162,-0.6953395622812129,1,1,0.6733375698030258,,1.9044862465415595,2.8284271247461903,,2442,reference
-1.4096553471144726,-0.701788222509672,1,1,0.6769667811512001,,1.9147512063601724,2.8284271247461903,,2443,reference
-1.2551671766345645,-0.5297611430931161,1,1,0.6813515083853621,,1.9271530878038894,2.8284271247461903,,2444,query
-1.3153768677987288,-0.5839083334585037,1,1,0.6828671335850562,,1.9314399232296533,2.8284271247461903,,2445,reference
-1.298024147362653,-0.5432803379522926,1,1,0.6886859523525901,,1.9478980280657283,2.8284271247461903,,2446,query
-1.3331618679249553,-0.5649321859018255,1,1,0.6920574205057825,,1.9574339800404355,2.8284271247461903,,2447,reference
-1.459608554524974,-0.6771828811355148,1,1,0.6956064183473648,,1.9674720618012327,2.8284271247461903,,2448,query
-1.3520361459936716,-0.5505218622484936,1,1,0.7003785709362945,,1.9809697476271892,2.8284271247461903,,2449,reference
-1.495603372068134,-0.6823108951949548,1,1,0.7033231192182948,,1.9892981878581237,2.8284271247461903,,2450,reference
-1.5253196188309206,-0.6883284807258082,1,1,0.7092477845262781,,2.0060556719202665,2.8284271247461903,,2451,query
-1.4499055590000336,-0.5999602876384383,1,1,0.712486317840399,,2.0152156273903197,2.8284271247461903,,2452,reference
-1.3372772126533037,-0.4799163911568577,1,1,0.7143402053741115,,2.0204592131769012,2.8284271247461903,,2453,reference
-1.4068750046888596,-0.5315825633035042,1,1,0.7188231103463388,,2.033138783198009,2.8284271247461903,,2454,query
-1.3940573916498398,-0.5004451905853706,1,1,0.7234030502661173,,2.046092809496818,2.8284271247461903,,2455,reference
-1.3321532849393756,-0.417362592788623,1,1,0.7286976730376883,,2.061068264159228,2.8284271247461903,,2456,reference
-1.5362701635719855,-0.6159304988039412,1,1,0.7300849161920111,,2.064991980325533,2.8284271247461903,,2457,query
-1.3899599032230048,-0.45263049812298184,1,1,0.7343323512750057,,2.077005540924874,2.8284271247461903,,2458,reference
-1.462383695358498,-0.5116241139762384,1,1,0.737689895345565,,2.0865021096465743,2.8284271247461903,,2459,reference
-1.5874676508182368,-0.6168095605634502,1,1,0.7426645225636966,,2.1005724802058388,2.8284271247461903,,2460,reference
-1.561687779189855,-0.5684939742290069,1,1,0.748298451240212,,2.11650763689338,2.8284271247461903,,2461,reference
-1.6175540297405235,-0.6135807219924945,1,1,0.7509933269370073,,2.124129896412015,2.8284271247461903,,2462,query
-1.6004214605559948,-0.5833718116866015,1,1,0.7542624122173485,,2.1333762658920405,2.8284271247461903,,2463,query
-1.5321875944628642,-0.4935196795809613,1,1,0.7596669787204757,,2.1486626883869806,2.8284271247461903,,2464,reference
-1.472652405451938,-0.42095089201082403,1,1,0.7629253783602785,,2.157878834311462,2.8284271247461903,,2465,reference
-1.512592057658608,-0.4396518887822901,1,1,0.7682350422190795,,2.172896831592979,2.8284271247461903,,2466,reference
-1.5089297827530384,-0.4231817441128037,1,1,0.7714370096600588,,2.181953363155599,2.8284271247461903,,2467,reference
-1.548704658055374,-0.45165393374471396,1,1,0.774262681077665,,2.189945568838777,2.8284271247461903,,2468,query
-1.4579266061684806,-0.34114604493530354,1,1,0.7791951403082943,,2.203896670318393,2.8284271247461903,,2469,query
-1.5806131945470734,-0.45317284749994713,1,1,0.7818600867617815,,2.2114342771534328,2.8284271247461903,,2470,reference
-1.5971841679243364,-0.4476958917102996,1,1,0.7873720690535091,,2.2270245173784757,2.8284271247461903,,2471,reference
-1.5763783002471938,-0.41082257659252497,1,1,0.7913889309136672,,2.2383859184201054,2.8284271247461903,,2472,reference
-1.618130946876539,-0.4404411472751601,1,1,0.7944224499003447,,2.2469660058054566,2.8284271247461903,,2473,query
-1.625375802492134,-0.42972562430948524,1,1,0.7989125445456622,,2.25966591129295,2.8284271247461903,,2474,reference
-1.5258202525562616,-0.3138060681131698,1,1,0.803003546110773,,2.2712370110870883,2.8284271247461903,,2475,query
-1.491638596514999,-0.26661189097516114,1,1,0.8062566763849595,,2.2804382529949305,2.8284271247461903,,2476,reference
-1.7135628398619784,-0.4768454298537381,1,1,0.8091793525020601,,2.288704829401386,2.8284271247461903,,2477,reference
-1.6006309330541142,-0.3451375681503804,1,1,0.8138733412259335,,2.301981434431242,2.8284271247461903,,2478,reference
-1.611971037330511,-0.34269835344585503,1,1,0.817318170971164,,2.3117248843227847,2.8284271247461903,,2479,query
-1.5455225254090037,-0.2649754902802368,1,1,0.8201367587821918,,2.3196970545409745,2.8284271247461903,,2480,reference
-1.689843849296914,-0.39276351316035324,1,1,0.8242700840341403,,2.3313878637989838,2.8284271247461903,,2481,reference
-1.6940951087541305,-0.38009223958753,1,1,0.8285007172916501,,2.3433539016593783,2.8284271247461903,,2482,reference
-1.5454856056075452,-0.21773734454328741,1,1,0.8319370652660645,,2.3530733614802783,2.8284271247461903,,2483,query
-1.6219036937807267,-0.2784879419171999,1,1,0.8358539379658817,,2.3641519504686195,2.8284271247461903,,2484,reference
-1.7389908470540698,-0.37304838425081277,1,1,0.8414856157008143,,2.3800807405319317,2.8284271247461903,,2485,query
-1.6076921241032656,-0.23161585627954967,1,1,0.844019066955929,,2.3872464227811205,2.8284271247461903,,2486,reference
-1.630100007734612,-0.23828065212828725,1,1,0.8479548389015812,,2.3983784669090182,2.8284271247461903,,2487,reference
-1.7950074198615957,-0.382625141829235,1,1,0.8530955695080902,,2.4129186487974814,2.8284271247461903,,2488,reference
-1.7540378338768232,-0.32416528208183437,1,1,0.8574681379487472,,2.425286139979845,2.8284271247461903,,2489,query
-1.8272856335045307,-0.3820719576514267,1,1,0.8613034189632761,,2.4361339528323622,2.8284271247461903,,2490,reference
-1.780374567955402,-0.3194037490300826,1,1,0.8652427047313299,,2.447275935550852,2.8284271247461903,,2491,reference
-1.8460438487702029,-0.3774491554074948,1,1,0.867148673340677,,2.4526668288644444,2.8284271247461903,,2492,query
-1.6212890140319447,-0.13714904918513257,1,1,0.871034991211703,,2.4636589957462403,2.8284271247461903,,2493,reference
-1.8661782902706736,-0.36499290218962893,1,1,0.8752963470202612,,2.475711930103361,2.8284271247461903,,2494,reference
-1.7312893285371145,-0.21308512522869527,1,1,0.8795510508271048,,2.4877460497583983,2.8284271247461903,,2495,query
-1.7871072077806323,-0.24828202625342158,1,1,0.8847062953818027,,2.502327283291606,2.8284271247461903,,2496,reference
-1.876375321089504,-0.3223754027975773,1,1,0.8884999795729817,,2.5130574425606573,2.8284271247461903,,2497,query
-1.9095247749624253,-0.34330905733078615,1,1,0.8915539294079098,,2.5216953171113823,2.8284271247461903,,2498,reference
-1.7764480107747345,-0.19461590680379162,1,1,0.8954580259927358,,2.532737769789533,2.8284271247461903,,2499,reference
-1.6770108396705972,-0.07195973915165554,1,1,0.9012627751297354,,2.54915607970097,2.8284271247461903,,2500,reference
-1.7380022858275348,-0.1278046576581216,1,1,0.9025494070423533,,2.5527952243021823,2.8284271247461903,,2501,query
-1.8131378590337905,-0.17999452924710155,1,1,0.9082858324466723,,2.569020285514841,2.8284271247461903,,2502,reference
-1.8261853621673858,-0.18074109362034346,1,1,0.9113610671367606,,2.5777183627272473,2.8284271247461903,,2503,query
-1.914209351624906,-0.24537901676464535,1,1,0.9172075837150652,,2.5942548088026025,2.8284271247461903,,2504,reference
-1.7497728853022063,-0.07142880535927804,1,1,0.9195860199857321,,2.600982042465037,2.8284271247461903,,2505,reference
-1.7357099854034774,-0.040072493687608415,1,1,0.9239093729289672,,2.6132103311995345,2.8284271247461903,,2506,reference
-1.8919442649830986,-0.1850057513406905,1,1,0.9267346284106022,,2.6212013604381283,2.8284271247461903,,2507,query
-1.8771162520330429,-0.1551465759821001,1,1,0.9304924190127357,,2.6318299973063195,2.8284271247461903,,2508,query
-1.9255900208939232,-0.18695136632316167,1,1,0.9346596636426904,,2.6436167450531363,2.8284271247461903,,2509,reference
-1.895165798878817,-0.13258836853307548,1,1,0.9406443575864354,,2.660544015736929,2.8284271247461903,,2510,reference
-1.8871788797677687,-0.1129860078627128,1,1,0.9435482179762641,,2.668757373229996,2.8284271247461903,,2511,reference
-1.8133263879096786,-0.02441672684184977,1,1,0.9472274152669572,,2.6791637146442855,2.8284271247461903,,2512,reference
-1.9396709238768677,-0.13491573885472644,1,1,0.9511887962555353,,2.6903681920838336,2.8284271247461903,,2513,query
-1.853630082611752,-0.03627415492315411,1,1,0.9543389819221496,,2.699278262671272,2.8284271247461903,,2514,reference
-1.9852438879822523,-0.1506194968884679,1,1,0.9586560977734461,,2.711488910245751,2.8284271247461903,,2515,query
-1.8350292717100765,0.013122301692295044,1,1,0.9620378933505929,,2.7210540725864996,2.8284271247461903,,2516,reference
-1.8274722901061262,0.03568847214776957,1,1,0.9657901905634739,,2.731667171803522,2.8284271247461903,,2517,reference
-1.9003945394860626,-0.02041086594910025,1,1,0.9699959183842407,,2.743562766451078,2.8284271247461903,,2518,query
-2.05417004854162,-0.1614491992420079,1,1,0.973180212324903,,2.7525693098060127,2.8284271247461903,,2519,reference
-2.0624820102146075,-0.14555839769404588,1,1,0.9792309031301404,,2.7696832478029982,2.8284271247461903,,2520,query
-2.0126274625151814,-0.08908770152643428,1,1,0.9808849402471868,,2.7743615712501892,2.8284271247461903,,2521,reference
-1.956727656763196,-0.00740166193627164,1,1,0.9873314987067311,,2.7925951920584264,2.8284271247461903,,2522,reference
-1.9935639141449006,-0.034655546904567666,1,1,0.9897270918100832,,2.7993709525718025,2.8284271247461903,,2523,reference
-1.8650699517343492,0.11083028011967766,1,1,0.9939750579635068,,2.8113860152651493,2.8284271247461903,,2524,reference
-1.9028705314477334,0.08344889152856542,1,1,0.9965798557440748,,2.8187534959621865,2.8284271247461903,,2525,query
-0.06376376333031106,-1.9260988448680905,1,2,0.002534347950399589,,0.00716821848645511,2.8284271247461903,,2526,query
0.1148360975959868,-2.0961856032669552,1,2,0.004662623582257914,,0.013187891012539534,2.8284271247461903,,2527,reference
0.1478372326642265,-2.1052472423467923,1,2,0.010647497579358565,,0.030115670964127168,2.8284271247461903,,2528,reference
0.1211533962712968,-2.0682007849550526,1,2,0.01323815282906108,,0.037443150543251875,2.8284271247461903,,2529,query
0.13206356645861855,-2.066051560241945,1,2,0.01650300155416839,,0.04667753723553841,2.8284271247461903,,2530,reference
0.03524367616603233,-1.950889280246566,1,2,0.021088598979866594,,0.05964756537754951,2.8284271247461903,,2531,reference
0.09461518546342199,-1.9969837092724785,1,2,0.024407869047735897,,0.06903587887186918,2.8284271247461903,,2532,reference
0.09791632037739137,-1.979453736264156,1,2,0.029615646028308847,,0.08376569654335052,2.8284271247461903,,2533,reference
0.08737429336274227,-1.956406468176633,1,2,0.03274195629652728,,0.09260823730635206,2.8284271247461903,,2534,query
0.17491653109510302,-2.0252623376323844,1,2,0.03741354836567972,,0.10582149503049201,2.8284271247461903,,2535,query
0.16446283768236825,-2.0010429715339937,1,2,0.040854966537093695,,0.11555529553411374,2.8284271247461903,,2536,reference
0.01935178964351747,-1.8429106015147185,1,2,0.044110297032199715,,0.12476276060648506,2.8284271247461903,,2537,reference
-0.0017898198041964852,-1.796893566563277,1,2,0.0503291534081316,,0.14235234266507157,2.8284271247461903,,2538,query
0.23211729844310208,-2.0212303748164984,1,2,0.05272173090665092,,0.14911957375994103,2.8284271247461903,,2539,reference
0.07474848228133835,-1.849013255152078,1,2,0.0564338067823151,,0.15961890985578556,2.8284271247461903,,2540,reference
0.2454733458712754,-2.0009151479623957,1,2,0.06113954947721995,,0.17292876013613068,2.8284271247461903,,2541,reference
0.08516530051581173,-1.820701807390868,1,2,0.06611587328123592,,0.18700392936492957,2.8284271247461903,,2542,reference
0.2137611540303446,-1.933138979257112,1,2,0.07015554369330813,,0.19842984273346925,2.8284271247461903,,2543,query
0.10602444494603214,-1.817698126448204,1,2,0.07208157962445703,,0.20387749500436658,2.8284271247461903,,2544,query
0.07332761680370493,-1.7659801824590367,1,2,0.07683685858616704,,0.21732745500540207,2.8284271247461903,,2545,reference
0.17786515475043874,-1.8528209512054477,1,2,0.08126105088624777,,0.22984096051204364,2.8284271247461903,,2546,reference
0.21537436772071428,-1.8752404583904985,1,2,0.08503347733255391,,0.2405109937988858,2.8284271247461903,,2547,reference
0.0882781988163954,-1.738061453896468,1,2,0.08755418622998183,,0.24764063521796,2.8284271247461903,,2548,query
0.3044207522142376,-1.9340474785878938,1,2,0.09259331840658595,,0.2618934533514484,2.8284271247461903,,2549,reference
0.07183238117924524,-1.6851275818241582,1,2,0.09667619983877176,,0.2734415859413653,2.8284271247461903,,2550,query
0.21807327865554632,-1.812114688134954,1,2,0.1014896476301481,,0.2870560722380438,2.8284271247461903,,2551,reference
0.28685805642036494,-1.868396365762367,1,2,0.10461542266449947,,0.29589709913105766,2.8284271247461903,,2552,reference
0.30278929406795624,-1.8698920504077747,1,2,0.10822431091504535,,0.30610457654907947,2.8284271247461903,,2553,reference
0.20830588062906213,-1.7672239092878959,1,2,0.1102704928352916,,0.3118920529944692,2.8284271247461903,,2554,reference
0.14315345361191498,-1.6762493864772687,1,2,0.11672601678366157,,0.3301510320344874,2.8284271247461903,,2555,query
0.30290745473053005,-1.8305769030388466,1,2,0.11808263792292086,,0.3339881360627725,2.8284271247461903,,2556,reference
0.22466099130555442,-1.7329213078196744,1,2,0.12293492087147002,,0.3477124647713924,2.8284271247461903,,2557,reference
0.15036547687841453,-1.6403827832203184,1,2,0.127495673414524,,0.36061222097342144,2.8284271247461903,,2558,query
0.2923019922306604,-1.764886689305851,1,2,0.13185382573120236,,0.3729389371996899,2.8284271247461903,,2559,reference
0.2447300046164398,-1.7015453302935093,1,2,0.13579616858073265,,0.3840895666503506,2.8284271247461903,,2560,query
0.26862162082602387,-1.7107748015417745,1,2,0.13946170482106232,,0.3944572687792392,2.8284271247461903,,2561,reference
0.3083265013127366,-1.736233892453266,1,2,0.14302315221486764,,0.4045305631912348,2.8284271247461903,,2562,reference
0.3962599963492923,-1.8139780667885652,1,2,0.1455704823901818,,0.41173550095477784,2.8284271247461903,,2563,query
0.3812861864619802,-1.7776951749002532,1,2,0.15089775289043175,,0.426803297338545,2.8284271247461903,,2564,reference
0.39405194147317024,-1.7693707538146737,1,2,0.1561702969146241,,0.4417163038729891,2.8284271247461903,,2565,reference
0.20311850479754545,-1.567533101587903,1,2,0.1588963508024106,,0.44942674863272425,2.8284271247461903,,2566,reference
0.20256680721266018,-1.5537115336071066,1,2,0.16221381840138838,,0.45880996397513957,2.8284271247461903,,2567,query
0.2667905195386687,-1.6060497222759742,1,2,0.16518519931567366,,0.4672142983510572,2.8284271247461903,,2568,query
0.27246699763538246,-1.5880786390473582,1,2,0.17109708964700607,,0.48393564932272254,2.8284271247461903,,2569,reference
0.33032823527968347,-1.631042554860806,1,2,0.17482142010471932,,0.4944696466108371,2.8284271247461903,,2570,reference
0.30057185109545476,-1.591307965959032,1,2,0.17731597128410576,,0.5015253028306813,2.8284271247461903,,2571,reference
0.32994649555125655,-1.5955075159298193,1,2,0.18360974490535928,,0.5193267828580468,2.8284271247461903,,2572,query
0.4611783912210795,-1.712621143014875,1,2,0.18713931205155113,,0.5293099063129488,2.8284271247461903,,2573,reference
0.4859939186278496,-1.7270764836725223,1,2,0.1897293587388318,,0.5366356646176125,2.8284271247461903,,2574,reference
0.3386455787402676,-1.561664383702176,1,2,0.19424529875952298,,0.5494086718658623,2.8284271247461903,,2575,query
0.4086826992262042,-1.6128361892696614,1,2,0.1989616274891357,,0.5627484639739186,2.8284271247461903,,2576,reference
0.4472240416311007,-1.6394904235457326,1,2,0.20193340452134198,,0.5711539187405087,2.8284271247461903,,2577,query
0.32933102599801184,-1.5054795410247792,1,2,0.20596287124330814,,0.5825509717151799,2.8284271247461903,,2578,reference
0.43473713155301025,-1.6006799505678948,1,2,0.20851429524627887,,0.5897674885719107,2.8284271247461903,,2579,reference
0.5138572667773446,-1.6583223412248964,1,2,0.21388373138811204,,0.6049545474000643,2.8284271247461903,,2580,reference
