reference_index,celltype,tech,x,y
4777,alpha,inDrop2,16.671843,8.398677
4778,delta,inDrop2,16.643204,17.132154
4779,alpha,inDrop2,15.038076,6.270606
4780,delta,inDrop2,16.788801,17.1841
4781,activated_stellate,inDrop2,-1.1079549,5.403645
4782,alpha,inDrop2,16.30578,8.428425
4783,alpha,inDrop2,15.8942375,7.8582664
4784,delta,inDrop2,16.177057,17.433758
4785,delta,inDrop2,16.748466,17.118557
4786,beta,inDrop2,7.06579,14.739885
4787,beta,inDrop2,6.031362,15.161899
4788,alpha,inDrop2,15.657543,7.2610703
4789,alpha,inDrop2,16.065886,7.5368686
4790,beta,inDrop2,5.865085,14.694509
4791,delta,inDrop2,16.469612,17.07826
4792,alpha,inDrop2,15.484331,6.3309584
4793,alpha,inDrop2,15.954888,7.3432813
4794,activated_stellate,inDrop2,-1.2945563,5.4990025
4795,ductal,inDrop2,6.9769926,0.18952757
4796,alpha,inDrop2,14.701389,7.583715
4797,beta,inDrop2,6.8359513,13.593346
4798,alpha,inDrop2,14.688378,7.222096
4799,activated_stellate,inDrop2,-1.1055913,5.295461
4800,alpha,inDrop2,15.262865,7.5160027
4801,ductal,inDrop2,7.0024476,0.38875878
4802,alpha,inDrop2,14.442088,6.647167
4803,acinar,inDrop2,7.042545,0.09785696
4804,alpha,inDrop2,15.407822,7.4139814
4805,beta,inDrop2,6.5151443,15.03429
4806,delta,inDrop2,16.577818,17.315826
4807,alpha,inDrop2,14.465959,6.6324015
4808,alpha,inDrop2,16.370796,7.546805
4809,alpha,inDrop2,15.303059,6.52219
4810,alpha,inDrop2,15.351051,7.6441226
4811,alpha,inDrop2,16.53976,8.663436
4812,alpha,inDrop2,15.637231,6.9542313
4813,macrophage,inDrop2,8.4255905,-5.8398223
4814,macrophage,inDrop2,8.433734,-5.833022
4815,ductal,inDrop2,11.765094,0.52466506
4816,beta,inDrop2,6.0820765,14.604093
4817,ductal,inDrop2,11.195513,-0.70982003
4818,ductal,inDrop2,6.832718,0.22211845
4819,alpha,inDrop2,14.620368,7.8353977
4820,alpha,inDrop2,14.610896,7.154849
4821,alpha,inDrop2,16.22748,6.9786706
4822,alpha,inDrop2,15.234954,6.468842
4823,ductal,inDrop2,7.0263557,0.31509334
4824,delta,inDrop2,16.606585,17.664326
4825,delta,inDrop2,17.1258,17.781548
4826,beta,inDrop2,6.6629887,14.94873
4827,alpha,inDrop2,15.675895,7.2011476
4828,ductal,inDrop2,7.0902042,0.2673654
4829,ductal,inDrop2,10.997058,-0.0639336
4830,beta,inDrop2,5.8674545,14.810394
4831,alpha,inDrop2,14.64255,7.0802526
4832,delta,inDrop2,16.788551,17.076103
4833,beta,inDrop2,6.1723547,14.120237
4834,quiescent_stellate,inDrop2,-0.27956477,5.39122
4835,delta,inDrop2,17.072428,17.565956
4836,quiescent_stellate,inDrop2,0.18875043,5.5295863
4837,activated_stellate,inDrop2,-1.1642274,5.368064
4838,alpha,inDrop2,15.075103,7.6709185
4839,activated_stellate,inDrop2,-1.0628663,5.4799914
4840,ductal,inDrop2,6.815591,0.40967005
4841,alpha,inDrop2,16.19141,7.6175847
4842,alpha,inDrop2,14.710466,6.642803
4843,beta,inDrop2,5.8310137,14.17352
4844,beta,inDrop2,5.3037176,14.409133
4845,activated_stellate,inDrop2,-1.1084906,5.3156266
4846,beta,inDrop2,7.0471673,14.07439
4847,beta,inDrop2,6.6183243,13.968431
4848,ductal,inDrop2,11.832506,0.17263015
4849,ductal,inDrop2,7.025706,0.6609709
4850,alpha,inDrop2,14.684443,6.8158875
4851,ductal,inDrop2,11.888657,0.60475
4852,ductal,inDrop2,7.036148,0.27538437
4853,alpha,inDrop2,15.882094,6.7584834
4854,activated_stellate,inDrop2,-0.9731735,5.3240256
4855,alpha,inDrop2,14.98862,7.712402
4856,ductal,inDrop2,6.989086,0.7910531
4857,beta,inDrop2,7.1659265,14.44998
4858,beta,inDrop2,6.7726097,14.13608
4859,alpha,inDrop2,15.567533,7.3450565
4860,delta,inDrop2,16.55939,17.499838
4861,activated_stellate,inDrop2,-1.0042455,5.336637
4862,ductal,inDrop2,11.143154,0.014496483
4863,beta,inDrop2,5.7508645,14.539945
4864,alpha,inDrop2,15.356843,7.891964
4865,alpha,inDrop2,14.982799,6.846886
4866,alpha,inDrop2,15.301687,7.4304333
4867,alpha,inDrop2,15.999493,7.3249674
4868,activated_stellate,inDrop2,-1.1049055,5.7218337
4869,beta,inDrop2,7.2943153,14.344031
4870,beta,inDrop2,6.862518,14.008581
4871,beta,inDrop2,6.7386346,14.1469145
4872,alpha,inDrop2,14.147075,6.95372
4873,beta,inDrop2,6.7819324,14.709497
4874,delta,inDrop2,17.066105,17.702742
4875,alpha,inDrop2,15.318635,7.4073863
4876,alpha,inDrop2,14.7725725,6.6099553
4877,alpha,inDrop2,14.322027,6.7621703
4878,beta,inDrop2,6.5411024,14.004015
4879,alpha,inDrop2,15.583806,7.804547
4880,alpha,inDrop2,15.811958,8.259037
4881,ductal,inDrop2,11.433888,-0.5672693
4882,beta,inDrop2,6.0838532,14.657207
4883,alpha,inDrop2,14.916653,6.6439686
4884,macrophage,inDrop2,8.452921,-5.831362
4885,ductal,inDrop2,7.009452,0.62195253
4886,delta,inDrop2,16.500957,17.201365
4887,alpha,inDrop2,16.133074,8.466752
4888,beta,inDrop2,6.908667,14.472565
4889,alpha,inDrop2,14.4876175,6.78029
4890,alpha,inDrop2,16.545069,8.575443
4891,alpha,inDrop2,14.375814,6.841251
4892,activated_stellate,inDrop2,-1.1109313,5.432737
4893,ductal,inDrop2,11.099932,-0.6454548
4894,alpha,inDrop2,15.757526,7.5787826
4895,ductal,inDrop2,7.0313296,0.39881366
4896,delta,inDrop2,17.041685,17.442234
4897,beta,inDrop2,6.736506,14.007314
4898,delta,inDrop2,16.874157,17.157495
4899,ductal,inDrop2,7.082875,0.03641614
4900,alpha,inDrop2,15.726728,7.692945
4901,alpha,inDrop2,14.701875,6.6053543
4902,beta,inDrop2,6.2474074,15.142076
4903,activated_stellate,inDrop2,-1.0394896,5.2917247
4904,ductal,inDrop2,7.1245995,0.5789305
4905,ductal,inDrop2,11.35425,-1.0047144
4906,ductal,inDrop2,11.92246,0.4775566
4907,ductal,inDrop2,11.160084,-0.2284588
4908,alpha,inDrop2,16.48257,8.648785
4909,delta,inDrop2,16.870378,17.090422
4910,ductal,inDrop2,7.0944037,0.43293044
4911,alpha,inDrop2,15.413479,8.385021
4912,alpha,inDrop2,14.6603985,6.60891
4913,alpha,inDrop2,16.17603,7.0483627
4914,alpha,inDrop2,15.8095455,6.8340383
4915,alpha,inDrop2,16.521261,8.479374
4916,beta,inDrop2,6.661972,13.902861
4917,alpha,inDrop2,16.668257,8.304946
4918,alpha,inDrop2,15.070924,7.618496
4919,alpha,inDrop2,14.265518,7.7492676
4920,activated_stellate,inDrop2,-1.3458825,5.6091805
4921,alpha,inDrop2,15.482697,7.3817263
4922,beta,inDrop2,6.4692183,13.714331
4923,alpha,inDrop2,14.721476,7.3121295
4924,ductal,inDrop2,11.64862,0.48523915
4925,alpha,inDrop2,16.60648,8.50747
4926,alpha,inDrop2,16.1868,7.7778063
4927,alpha,inDrop2,15.346292,7.4632215
4928,ductal,inDrop2,7.028253,0.064981334
4929,alpha,inDrop2,13.873938,7.3415203
4930,alpha,inDrop2,16.118681,7.351057
4931,acinar,inDrop2,6.810342,0.20222595
4932,beta,inDrop2,6.0949354,14.701412
4933,ductal,inDrop2,6.994253,0.3507712
4934,beta,inDrop2,6.517001,13.550386
4935,ductal,inDrop2,11.569752,-0.6948976
4936,alpha,inDrop2,15.232741,6.32901
4937,beta,inDrop2,5.4222436,14.3356495
4938,alpha,inDrop2,15.909886,6.9628167
4939,delta,inDrop2,16.570036,17.378454
4940,alpha,inDrop2,16.107775,7.4182034
4941,ductal,inDrop2,12.864973,-0.015386901
4942,alpha,inDrop2,16.153477,7.647054
4943,alpha,inDrop2,14.443535,7.021247
4944,alpha,inDrop2,16.034363,6.8612013
4945,endothelial,inDrop2,-2.9488292,10.096541
4946,ductal,inDrop2,6.920953,0.5265851
4947,delta,inDrop2,16.867235,17.651325
4948,beta,inDrop2,6.6291175,14.243305
4949,alpha,inDrop2,15.177699,6.274825
4950,alpha,inDrop2,15.8777075,7.735047
4951,alpha,inDrop2,14.4640665,6.674656
4952,beta,inDrop2,4.880505,14.940556
4953,alpha,inDrop2,15.398236,7.77548
4954,ductal,inDrop2,10.986673,0.13219026
4955,alpha,inDrop2,16.36939,7.6378565
4956,alpha,inDrop2,16.24796,7.685357
4957,beta,inDrop2,7.0050373,14.361057
4958,alpha,inDrop2,14.348619,6.7851768
4959,alpha,inDrop2,15.241528,7.314572
4960,delta,inDrop2,16.929403,17.213999
4961,alpha,inDrop2,15.282154,6.41883
4962,alpha,inDrop2,15.433309,6.3421903
4963,delta,inDrop2,17.096813,17.718317
4964,activated_stellate,inDrop2,-1.1669798,5.501948
4965,alpha,inDrop2,14.919999,6.858868
4966,ductal,inDrop2,11.775488,0.4402122
4967,quiescent_stellate,inDrop2,0.019844599,5.289079
4968,alpha,inDrop2,14.97667,7.344173
4969,alpha,inDrop2,16.121845,8.390585
4970,ductal,inDrop2,11.094874,-0.9436343
4971,beta,inDrop2,7.1169677,14.199641
4972,beta,inDrop2,6.7700257,14.373472
4973,alpha,inDrop2,16.302294,6.8814707
4974,ductal,inDrop2,11.875917,0.20010449
4975,ductal,inDrop2,11.385468,0.029940225
4976,gamma,inDrop2,10.834771,19.649378
4977,activated_stellate,inDrop2,-1.0256608,5.3917427
4978,alpha,inDrop2,14.927733,6.658231
4979,alpha,inDrop2,14.825491,7.5105686
4980,delta,inDrop2,17.078362,17.421898
4981,beta,inDrop2,6.5599566,13.721001
4982,alpha,inDrop2,14.624342,7.1867948
4983,beta,inDrop2,6.324237,13.6244135
4984,activated_stellate,inDrop2,-1.0875163,5.504564
4985,beta,inDrop2,7.195238,14.326502
4986,delta,inDrop2,17.094313,17.725412
4987,delta,inDrop2,17.073347,17.762394
4988,quiescent_stellate,inDrop2,0.15343763,5.4139824
4989,delta,inDrop2,16.77452,17.100899
4990,beta,inDrop2,6.832334,14.254736
4991,ductal,inDrop2,11.27101,0.78756684
4992,alpha,inDrop2,14.503074,7.0058975
4993,beta,inDrop2,6.5919523,14.352454
4994,beta,inDrop2,6.1092205,14.549289
4995,alpha,inDrop2,15.942772,7.743789
4996,alpha,inDrop2,15.372262,8.109313
4997,delta,inDrop2,16.84494,17.783903
4998,beta,inDrop2,7.0528207,13.632769
4999,alpha,inDrop2,15.381538,6.4070234
5000,gamma,inDrop2,10.904109,19.901508
5001,alpha,inDrop2,15.476735,6.8768578
5002,activated_stellate,inDrop2,-1.2394867,5.574481
5003,beta,inDrop2,7.199706,13.929617
5004,alpha,inDrop2,15.148838,6.908012
5005,ductal,inDrop2,11.118138,-0.9742995
5006,ductal,inDrop2,11.817636,0.2913948
5007,beta,inDrop2,6.251015,13.996772
5008,macrophage,inDrop2,8.444203,-5.826998
5009,beta,inDrop2,7.101479,14.385187
5010,activated_stellate,inDrop2,-1.071127,5.4007916
5011,ductal,inDrop2,7.1760254,0.7655938
5012,beta,inDrop2,6.524041,14.487606
5013,alpha,inDrop2,15.615306,7.333032
5014,alpha,inDrop2,15.461398,8.160839
5015,alpha,inDrop2,14.870815,6.974648
5016,activated_stellate,inDrop2,-1.3027551,5.5271525
5017,activated_stellate,inDrop2,-1.2203562,5.472198
5018,ductal,inDrop2,11.476999,0.82444537
5019,alpha,inDrop2,15.949728,8.12636
5020,alpha,inDrop2,15.573264,7.3933697
5021,beta,inDrop2,6.635961,14.019
5022,alpha,inDrop2,14.908738,7.160253
5023,alpha,inDrop2,15.14361,6.5004573
5024,alpha,inDrop2,14.116643,7.4456844
5025,delta,inDrop2,16.81934,17.05817
5026,activated_stellate,inDrop2,-1.1228455,5.4197354
5027,beta,inDrop2,6.283383,13.860547
5028,beta,inDrop2,6.5413733,13.743514
5029,endothelial,inDrop2,-2.9469502,10.148523
5030,beta,inDrop2,6.866262,15.069396
5031,alpha,inDrop2,14.473989,6.8205495
5032,alpha,inDrop2,14.664141,8.693968
5033,alpha,inDrop2,14.169853,6.9245424
5034,ductal,inDrop2,11.363357,-0.9860407
5035,ductal,inDrop2,11.667414,0.7294996
5036,alpha,inDrop2,14.681667,7.3174744
5037,beta,inDrop2,4.9918613,14.761095
5038,beta,inDrop2,6.2195,13.967563
5039,alpha,inDrop2,15.122237,7.0761585
5040,beta,inDrop2,6.5329647,14.42337
5041,alpha,inDrop2,15.860221,7.71298
5042,endothelial,inDrop2,-2.9789703,10.156714
5043,delta,inDrop2,16.704184,17.601131
5044,beta,inDrop2,6.405235,13.956496
5045,ductal,inDrop2,11.472106,0.026480438
5046,alpha,inDrop2,15.251384,7.276947
5047,quiescent_stellate,inDrop2,0.3412282,5.1331396
5048,delta,inDrop2,16.792795,17.355875
5049,ductal,inDrop2,7.0177975,0.6685554
5050,beta,inDrop2,4.9908476,14.817031
5051,delta,inDrop2,16.73802,17.036518
5052,ductal,inDrop2,11.869436,0.48823982
5053,alpha,inDrop2,15.699701,6.7202325
5054,delta,inDrop2,17.08863,17.770351
5055,ductal,inDrop2,11.521897,-0.12209915
5056,beta,inDrop2,6.850637,0.5263726
5057,beta,inDrop2,5.9842415,14.631373
5058,alpha,inDrop2,15.458342,7.1778436
5059,beta,inDrop2,5.220416,14.725605
5060,ductal,inDrop2,7.0905495,0.34919736
5061,beta,inDrop2,7.1641936,13.66799
5062,alpha,inDrop2,16.350878,7.1240535
5063,alpha,inDrop2,14.62795,6.5222387
5064,ductal,inDrop2,11.629791,0.30944452
5065,ductal,inDrop2,11.58457,0.8730796
5066,alpha,inDrop2,15.964117,7.5266314
5067,gamma,inDrop2,10.899122,19.760971
5068,delta,inDrop2,16.95365,17.505224
5069,ductal,inDrop2,11.216764,0.0411791
5070,alpha,inDrop2,16.246136,7.236878
5071,beta,inDrop2,5.68916,14.860411
5072,ductal,inDrop2,7.1193786,0.48708898
5073,alpha,inDrop2,15.483482,6.6746283
5074,alpha,inDrop2,16.436628,6.934713
5075,gamma,inDrop2,10.520178,19.847212
5076,alpha,inDrop2,15.258068,6.878185
5077,alpha,inDrop2,16.624025,8.622913
5078,ductal,inDrop2,11.158778,-0.71466464
5079,gamma,inDrop2,10.9315815,19.965555
5080,alpha,inDrop2,15.415086,7.356157
5081,alpha,inDrop2,16.116076,6.3096275
5082,alpha,inDrop2,15.537802,6.92797
5083,delta,inDrop2,16.761679,17.4031
5084,gamma,inDrop2,10.869417,19.876682
5085,alpha,inDrop2,15.302221,7.466425
5086,endothelial,inDrop2,-2.9038713,10.07736
5087,delta,inDrop2,16.890104,17.154346
5088,alpha,inDrop2,15.490381,7.0489187
5089,ductal,inDrop2,11.712755,0.12209473
5090,gamma,inDrop2,10.994642,20.001646
5091,activated_stellate,inDrop2,-1.0019983,5.2611895
5092,beta,inDrop2,5.836656,14.359229
5093,ductal,inDrop2,11.143229,0.6753108
5094,activated_stellate,inDrop2,-1.0818943,5.326043
5095,gamma,inDrop2,10.879553,19.705856
5096,alpha,inDrop2,14.536748,6.703739
5097,beta,inDrop2,6.480897,13.92975
5098,gamma,inDrop2,10.612649,19.752533
5099,alpha,inDrop2,15.645808,6.796532
5100,gamma,inDrop2,10.755264,19.915901
5101,alpha,inDrop2,16.27065,8.415775
5102,alpha,inDrop2,15.105722,6.590548
5103,beta,inDrop2,5.0329475,14.937242
5104,ductal,inDrop2,11.188561,-0.8679615
5105,alpha,inDrop2,16.353128,5.88429
5106,ductal,inDrop2,7.0971313,0.65161675
5107,delta,inDrop2,16.8486,17.506208
5108,ductal,inDrop2,11.142786,-0.7728746
5109,alpha,inDrop2,14.505322,6.9049745
5110,alpha,inDrop2,15.72647,7.8262935
5111,beta,inDrop2,6.088442,14.289137
5112,alpha,inDrop2,16.159409,7.417657
5113,beta,inDrop2,7.3262944,14.242395
5114,alpha,inDrop2,14.215903,7.106534
5115,ductal,inDrop2,11.757451,0.69922286
5116,gamma,inDrop2,10.6189,19.688633
5117,alpha,inDrop2,15.442069,7.7251005
5118,alpha,inDrop2,15.007894,6.2546706
5119,alpha,inDrop2,15.621938,6.7515445
5120,ductal,inDrop2,5.5628366,1.1618152
5121,alpha,inDrop2,14.481966,6.6519713
5122,gamma,inDrop2,11.003054,20.019358
5123,quiescent_stellate,inDrop2,0.32850727,5.3668065
5124,beta,inDrop2,6.4849105,13.661039
5125,ductal,inDrop2,11.356956,-0.9092417
5126,alpha,inDrop2,14.821424,7.52165
5127,alpha,inDrop2,15.212133,6.5604997
5128,alpha,inDrop2,14.993816,7.8436384
5129,ductal,inDrop2,11.415833,-0.55934125
5130,alpha,inDrop2,15.434668,6.771853
5131,beta,inDrop2,6.9449835,14.482554
5132,ductal,inDrop2,11.8448305,-0.5229271
5133,alpha,inDrop2,16.341454,5.894166
5134,beta,inDrop2,5.881445,14.4238405
5135,alpha,inDrop2,15.094722,7.9110503
5136,gamma,inDrop2,10.933925,19.925726
5137,gamma,inDrop2,10.602121,19.787943
5138,alpha,inDrop2,16.528564,8.522841
5139,beta,inDrop2,6.0462804,14.875311
5140,alpha,inDrop2,14.608107,8.21795
5141,alpha,inDrop2,15.045584,6.4292855
5142,beta,inDrop2,6.662505,14.270293
5143,alpha,inDrop2,14.610486,7.0413055
5144,alpha,inDrop2,16.519997,8.746076
5145,gamma,inDrop2,10.851747,19.753824
5146,alpha,inDrop2,16.5383,8.607147
5147,delta,inDrop2,17.025673,17.540209
5148,alpha,inDrop2,14.453675,6.907722
5149,alpha,inDrop2,14.686552,7.4617553
5150,beta,inDrop2,6.7074304,13.839731
5151,beta,inDrop2,6.3463297,14.036304
5152,alpha,inDrop2,16.454569,8.6639805
5153,alpha,inDrop2,16.12144,6.984735
5154,endothelial,inDrop2,-2.8929265,10.107256
5155,ductal,inDrop2,11.80093,0.7509666
5156,gamma,inDrop2,10.573549,19.773472
5157,alpha,inDrop2,14.277875,6.8057194
5158,endothelial,inDrop2,-2.9644694,10.177277
5159,ductal,inDrop2,11.165962,-0.8444123
5160,gamma,inDrop2,10.811892,19.753279
5161,delta,inDrop2,16.789148,17.470644
5162,gamma,inDrop2,10.897839,19.855827
5163,alpha,inDrop2,14.640731,6.6261926
5164,ductal,inDrop2,7.055227,0.67615896
5165,quiescent_stellate,inDrop2,0.10508213,5.3020434
5166,quiescent_stellate,inDrop2,0.037245546,5.3001842
5167,beta,inDrop2,6.8088403,13.942315
5168,beta,inDrop2,6.5936894,14.048808
5169,gamma,inDrop2,10.900317,19.70157
5170,beta,inDrop2,7.129552,13.965509
5171,alpha,inDrop2,14.503099,7.2971644
5172,ductal,inDrop2,11.116013,-0.8490991
5173,beta,inDrop2,7.248252,14.252978
5174,beta,inDrop2,7.098608,14.059599
5175,delta,inDrop2,16.772053,17.026907
5176,gamma,inDrop2,10.642851,19.860445
5177,ductal,inDrop2,11.254469,-0.4229367
5178,alpha,inDrop2,15.837408,7.5982556
5179,alpha,inDrop2,15.524212,7.3825192
5180,delta,inDrop2,16.630066,17.510435
5181,alpha,inDrop2,15.889185,6.923958
5182,ductal,inDrop2,11.355419,-0.46079713
5183,beta,inDrop2,6.0068645,14.697797
5184,beta,inDrop2,7.012014,13.8234415
5185,ductal,inDrop2,11.590383,0.37661615
5186,alpha,inDrop2,14.341401,7.0240974
5187,ductal,inDrop2,11.106291,-0.43215185
5188,beta,inDrop2,6.861961,13.907257
5189,alpha,inDrop2,14.5700445,6.4762464
5190,alpha,inDrop2,13.771951,7.4085436
5191,alpha,inDrop2,14.922231,7.979656
5192,gamma,inDrop2,10.840123,19.843483
5193,alpha,inDrop2,15.031702,6.689227
5194,delta,inDrop2,16.828714,17.2122
5195,alpha,inDrop2,16.482443,8.731253
5196,beta,inDrop2,6.761076,13.920564
5197,ductal,inDrop2,11.871824,0.3856313
5198,alpha,inDrop2,14.891128,7.4490085
5199,alpha,inDrop2,14.676813,7.751596
5200,beta,inDrop2,6.4290824,13.834001
5201,alpha,inDrop2,14.755111,6.8281946
5202,beta,inDrop2,6.8753853,14.025572
5203,beta,inDrop2,5.7901435,14.363713
5204,ductal,inDrop2,11.153089,-0.5130581
5205,ductal,inDrop2,11.597213,0.85660017
5206,alpha,inDrop2,14.7035,6.872647
5207,gamma,inDrop2,10.768987,19.825687
5208,alpha,inDrop2,15.134833,6.453298
5209,alpha,inDrop2,14.569,6.503891
5210,ductal,inDrop2,11.258627,-0.76170385
5211,ductal,inDrop2,11.76759,0.7194504
5212,beta,inDrop2,6.517857,15.443627
5213,alpha,inDrop2,14.963378,7.036691
5214,gamma,inDrop2,10.877824,19.66272
5215,ductal,inDrop2,7.1223884,0.41970673
5216,beta,inDrop2,7.0185833,13.718288
5217,ductal,inDrop2,11.16492,-0.845879
5218,beta,inDrop2,6.8096657,14.897737
5219,alpha,inDrop2,15.501697,6.7912536
5220,alpha,inDrop2,15.079525,7.590928
5221,beta,inDrop2,6.5307946,14.286911
5222,alpha,inDrop2,15.197258,7.6424646
5223,alpha,inDrop2,15.571549,6.978446
5224,ductal,inDrop2,11.8630085,0.5057776
5225,activated_stellate,inDrop2,-1.0244379,5.4091973
5226,alpha,inDrop2,14.494625,7.139936
5227,ductal,inDrop2,11.912372,0.75725627
5228,delta,inDrop2,17.047977,17.614923
5229,alpha,inDrop2,15.8073845,7.803068
5230,quiescent_stellate,inDrop2,0.08289129,5.287496
5231,gamma,inDrop2,10.800887,19.678604
5232,beta,inDrop2,6.8452387,13.724708
5233,mast,inDrop2,9.700005,5.8912663
5234,alpha,inDrop2,16.348513,5.9051523
5235,quiescent_stellate,inDrop2,0.01596487,5.3028665
5236,alpha,inDrop2,15.496878,6.70816
5237,activated_stellate,inDrop2,-0.91573256,6.259092
5238,alpha,inDrop2,15.190377,7.023301
5239,beta,inDrop2,6.7777004,14.309632
5240,alpha,inDrop2,15.52535,7.1420126
5241,alpha,inDrop2,15.387083,7.1113772
5242,ductal,inDrop2,11.21136,0.3739102
5243,ductal,inDrop2,11.181524,-0.6848715
5244,ductal,inDrop2,11.043077,-0.994812
5245,beta,inDrop2,5.3344164,15.600571
5246,endothelial,inDrop2,-2.8082068,9.835302
5247,ductal,inDrop2,11.801093,0.63031465
5248,beta,inDrop2,5.938456,15.466014
5249,ductal,inDrop2,11.748034,0.0059472863
5250,alpha,inDrop2,15.4576025,7.375497
5251,alpha,inDrop2,14.614135,7.389783
5252,beta,inDrop2,6.7424846,14.156934
5253,gamma,inDrop2,10.862543,19.953749
5254,alpha,inDrop2,16.331747,5.9362397
5255,alpha,inDrop2,16.679466,8.470674
5256,beta,inDrop2,6.7207503,14.394475
5257,alpha,inDrop2,16.337902,5.957337
5258,beta,inDrop2,5.5978575,15.463451
5259,beta,inDrop2,5.754895,15.681989
5260,endothelial,inDrop2,-2.754125,9.924149
5261,beta,inDrop2,4.8157578,15.138994
5262,mast,inDrop2,9.701046,5.890939
5263,gamma,inDrop2,10.936967,19.882298
5264,gamma,inDrop2,10.674912,19.877733
5265,alpha,inDrop2,16.325352,5.896474
5266,ductal,inDrop2,11.131342,0.22171749
5267,mast,inDrop2,9.700936,5.8886733
5268,alpha,inDrop2,15.943467,7.8017435
5269,alpha,inDrop2,15.155434,6.8407702
5270,alpha,inDrop2,16.324966,5.933888
5271,beta,inDrop2,6.20118,15.16033
5272,alpha,inDrop2,16.338072,5.8867702
5273,alpha,inDrop2,15.151092,6.7536654
5274,alpha,inDrop2,16.209936,8.478212
5275,alpha,inDrop2,16.195866,6.9662876
5276,alpha,inDrop2,16.35375,8.24892
5277,ductal,inDrop2,12.57076,1.1579813
5278,alpha,inDrop2,16.321358,5.9202294
5279,beta,inDrop2,5.86656,13.9969635
5280,beta,inDrop2,4.4963555,14.915756
5281,alpha,inDrop2,15.237318,6.4214973
5282,activated_stellate,inDrop2,-1.0552216,5.4670815
5283,mast,inDrop2,9.70027,5.8909755
5284,activated_stellate,inDrop2,10.803584,19.52514
5285,alpha,inDrop2,15.542664,6.4343743
5286,ductal,inDrop2,11.124275,-0.8373607
5287,beta,inDrop2,5.296387,15.591114
5288,alpha,inDrop2,14.818588,7.4183474
5289,ductal,inDrop2,11.558041,-0.22265127
5290,gamma,inDrop2,10.813681,19.862324
5291,beta,inDrop2,5.383093,15.60016
5292,beta,inDrop2,7.0062604,13.765633
5293,alpha,inDrop2,14.663988,7.046986
5294,beta,inDrop2,5.2403073,15.767726
5295,alpha,inDrop2,16.36311,5.873047
5296,gamma,inDrop2,10.966036,19.711071
5297,beta,inDrop2,5.3982477,15.99219
5298,activated_stellate,inDrop2,-0.9832133,5.4418807
5299,macrophage,inDrop2,8.423134,-5.813691
5300,ductal,inDrop2,7.0375447,0.22125603
5301,activated_stellate,inDrop2,-0.96148807,5.8299813
5302,alpha,inDrop2,15.589939,7.3351493
5303,acinar,inDrop3,5.231458,0.2703481
5304,acinar,inDrop3,5.4696603,0.74310356
5305,acinar,inDrop3,5.275718,0.8229778
5306,acinar,inDrop3,6.2407084,0.23993844
5307,acinar,inDrop3,6.189988,0.058306456
5308,acinar,inDrop3,5.7338333,-0.48119694
5309,acinar,inDrop3,5.9832444,-0.12983263
5310,acinar,inDrop3,5.638918,-0.4832487
5311,acinar,inDrop3,5.8102746,-0.43972227
5312,acinar,inDrop3,5.398546,0.91920066
5313,acinar,inDrop3,5.708051,0.28385377
5314,acinar,inDrop3,5.546184,-0.23897965
5315,acinar,inDrop3,5.239885,0.36542743
5316,acinar,inDrop3,5.9668655,-0.0525527
5317,acinar,inDrop3,5.3215513,0.6270478
5318,acinar,inDrop3,5.2999125,0.9479008
5319,acinar,inDrop3,5.5008874,0.97984153
5320,acinar,inDrop3,5.2229414,0.23321354
5321,acinar,inDrop3,5.7300553,-0.42789826
5322,acinar,inDrop3,5.884427,0.4362473
5323,acinar,inDrop3,5.7822566,0.31442505
5324,acinar,inDrop3,5.404586,0.87371516
5325,acinar,inDrop3,5.9930897,0.6604653
5326,acinar,inDrop3,5.497491,1.4168543
5327,acinar,inDrop3,5.712432,0.15045235
5328,acinar,inDrop3,5.187946,0.7301004
5329,acinar,inDrop3,5.6399207,-0.091820106
5330,delta,inDrop3,16.161737,17.396347
5331,acinar,inDrop3,6.073412,0.6249474
5332,delta,inDrop3,16.708279,17.295853
5333,acinar,inDrop3,5.684408,1.0789769
5334,acinar,inDrop3,5.4714313,1.0837514
5335,acinar,inDrop3,5.8387423,0.7223182
5336,acinar,inDrop3,5.7747726,-0.039989647
5337,acinar,inDrop3,5.7118316,0.590803
5338,acinar,inDrop3,5.9268937,-0.23622271
5339,acinar,inDrop3,6.688935,0.7922875
5340,acinar,inDrop3,5.7679687,-0.427683
5341,delta,inDrop3,16.249886,17.938072
5342,acinar,inDrop3,5.421991,0.42258695
5343,acinar,inDrop3,5.852908,-0.20316474
5344,acinar,inDrop3,5.7021317,0.109683916
5345,acinar,inDrop3,4.9784627,0.83483535
5346,acinar,inDrop3,5.892853,-0.23362173
5347,acinar,inDrop3,5.324848,0.8481415
5348,acinar,inDrop3,5.692021,-0.47708282
5349,acinar,inDrop3,5.8961477,-0.23838829
5350,ductal,inDrop3,11.673993,-0.15450238
5351,acinar,inDrop3,6.3390307,0.19705759
5352,acinar,inDrop3,6.060741,1.0481638
5353,acinar,inDrop3,5.7704062,-0.33353603
5354,acinar,inDrop3,6.328421,0.012287172
5355,acinar,inDrop3,5.9830537,0.3099995
5356,acinar,inDrop3,6.0029063,0.66814363
5357,acinar,inDrop3,5.7191567,0.703896
5358,alpha,inDrop3,14.158221,9.082773
5359,acinar,inDrop3,6.06921,0.2254289
5360,acinar,inDrop3,5.217666,0.45884076
5361,acinar,inDrop3,5.7815256,-0.459845
