reference_index,celltype,tech,x,y
5526,acinar,inDrop3,12.222302,-2.427288
5527,ductal,inDrop3,7.6501045,4.720258
5528,beta,inDrop3,-1.9171929,-4.967266
5529,alpha,inDrop3,-2.767668,5.504819
5530,ductal,inDrop3,8.595487,4.2960854
5531,alpha,inDrop3,-4.0360985,9.267271
5532,acinar,inDrop3,10.983636,-3.214583
5533,activated_stellate,inDrop3,4.8134747,-3.689866
5534,alpha,inDrop3,-5.3745184,6.692489
5535,beta,inDrop3,-2.4884517,-5.720169
5536,beta,inDrop3,-2.4643736,-6.7804055
5537,beta,inDrop3,-2.5630586,-7.8139863
5538,alpha,inDrop3,-2.1633165,5.79745
5539,alpha,inDrop3,-1.4174979,5.856192
5540,acinar,inDrop3,12.753291,-2.872723
5541,alpha,inDrop3,-3.987259,6.1166906
5542,alpha,inDrop3,-3.842452,6.303191
5543,beta,inDrop3,-0.60843027,-6.9928575
5544,beta,inDrop3,-0.80672777,-6.8853264
5545,alpha,inDrop3,-4.860966,6.6552043
5546,acinar,inDrop3,11.061157,-2.973736
5547,beta,inDrop3,-2.666665,-8.976937
5548,acinar,inDrop3,11.510997,-2.882915
5549,ductal,inDrop3,6.975514,5.266183
5550,beta,inDrop3,-1.4697169,-8.751563
5551,beta,inDrop3,-3.216455,-8.869768
5552,alpha,inDrop3,-3.7479231,5.4543204
5553,alpha,inDrop3,-5.619575,7.688343
5554,alpha,inDrop3,-2.5834026,6.9538717
5555,acinar,inDrop3,12.383358,-3.9317958
5556,alpha,inDrop3,-3.031664,6.7014036
5557,acinar,inDrop3,11.050796,-3.5595286
5558,alpha,inDrop3,-3.1581001,7.008038
5559,beta,inDrop3,-1.2318368,-7.3969827
5560,alpha,inDrop3,-2.0613215,8.056859
5561,beta,inDrop3,-4.1358843,-9.319132
5562,beta,inDrop3,-2.8102689,-7.2977166
5563,delta,inDrop3,0.5389798,0.53050876
5564,activated_stellate,inDrop3,4.930831,-3.7971852
5565,alpha,inDrop3,-2.8591306,6.0668116
5566,acinar,inDrop3,11.809866,-3.8101943
5567,ductal,inDrop3,7.178118,3.9444506
5568,alpha,inDrop3,-2.6137865,5.527866
5569,alpha,inDrop3,-2.6032727,5.1649036
5570,acinar,inDrop3,11.556094,-3.0610487
5571,beta,inDrop3,-2.3937101,-6.0180945
5572,acinar,inDrop3,13.493073,-3.133065
5573,delta,inDrop3,0.71958184,-0.66963226
5574,delta,inDrop3,1.4319314,0.29102358
5575,alpha,inDrop3,-1.5758754,6.41758
5576,delta,inDrop3,0.9415201,0.8540105
5577,beta,inDrop3,-2.8580928,-8.741855
5578,activated_stellate,inDrop3,4.789094,-3.9116879
5579,alpha,inDrop3,-5.7039256,7.6958213
5580,beta,inDrop3,-2.9007564,-6.425944
5581,acinar,inDrop3,12.606978,-3.5641272
5582,alpha,inDrop3,-2.2637413,7.915272
5583,alpha,inDrop3,-2.4620605,5.510825
5584,acinar,inDrop3,11.342255,-3.1336784
5585,beta,inDrop3,-4.0175347,-9.184363
5586,ductal,inDrop3,9.172281,3.2661896
5587,alpha,inDrop3,-4.1628294,7.8997965
5588,alpha,inDrop3,-5.522496,7.1464915
5589,beta,inDrop3,-4.161497,-7.2523026
5590,ductal,inDrop3,8.188873,4.590246
5591,alpha,inDrop3,-3.0139124,6.23113
5592,quiescent_stellate,inDrop3,6.4497476,-2.0395608
5593,alpha,inDrop3,-2.1563375,5.2600183
5594,ductal,inDrop3,7.465262,3.7819474
5595,alpha,inDrop3,-2.656287,8.2197275
5596,beta,inDrop3,-3.1000063,-7.3871193
5597,alpha,inDrop3,-2.864094,5.8735895
5598,alpha,inDrop3,-4.0390882,6.7494974
5599,alpha,inDrop3,-5.308573,7.4439363
5600,delta,inDrop3,0.33330932,0.61184394
5601,alpha,inDrop3,-2.3054419,6.7911468
5602,acinar,inDrop3,12.171316,-3.9354076
5603,delta,inDrop3,1.0132898,0.6568731
5604,acinar,inDrop3,11.553404,-3.3765554
5605,alpha,inDrop3,-5.098039,5.6276984
5606,beta,inDrop3,-0.5447997,-6.9298215
5607,ductal,inDrop3,7.069095,3.7187612
5608,ductal,inDrop3,8.59857,5.788991
5609,acinar,inDrop3,13.304601,-3.3231533
5610,ductal,inDrop3,7.9327974,4.3439546
5611,ductal,inDrop3,9.193615,3.285439
5612,delta,inDrop3,0.47868624,0.2287042
5613,alpha,inDrop3,-2.4997952,5.0946636
5614,beta,inDrop3,-2.1170936,-8.824205
5615,beta,inDrop3,-2.9546478,-9.148899
5616,delta,inDrop3,1.0309765,-0.43109554
5617,alpha,inDrop3,-4.992956,8.174916
5618,beta,inDrop3,-1.7078998,-6.0312634
5619,beta,inDrop3,-3.63877,-6.8378954
5620,alpha,inDrop3,-3.5209146,6.128513
5621,alpha,inDrop3,-3.6685472,6.379681
5622,endothelial,inDrop3,4.7513146,-6.733767
5623,alpha,inDrop3,-1.9844126,7.0134025
5624,beta,inDrop3,-1.9045604,-6.913196
5625,beta,inDrop3,-2.9072306,-6.3365474
5626,alpha,inDrop3,-1.632397,5.8555517
5627,alpha,inDrop3,-3.4192765,5.4841433
5628,acinar,inDrop3,11.764351,-3.516999
5629,beta,inDrop3,-3.7221236,-8.975229
5630,alpha,inDrop3,-2.896106,6.346112
5631,beta,inDrop3,-2.2451813,-5.2518573
5632,acinar,inDrop3,11.4192,-4.1831594
5633,acinar,inDrop3,12.90817,-3.9654233
5634,alpha,inDrop3,-1.6260092,5.8033824
5635,beta,inDrop3,-2.2421517,-9.100975
5636,alpha,inDrop3,-1.720412,7.721021
5637,alpha,inDrop3,-2.9824574,6.321627
5638,alpha,inDrop3,-3.5753503,5.6897326
5639,alpha,inDrop3,-3.6556816,6.3132644
5640,ductal,inDrop3,7.105593,3.7180433
5641,delta,inDrop3,1.2227077,-0.08511503
5642,alpha,inDrop3,-2.6347246,8.4674635
5643,ductal,inDrop3,8.0287895,4.1175103
5644,ductal,inDrop3,7.855448,4.6662354
5645,beta,inDrop3,-1.415831,-7.0636234
5646,beta,inDrop3,-1.5396484,-8.501968
5647,delta,inDrop3,-1.1849542,-8.479298
5648,activated_stellate,inDrop3,4.723347,-4.381039
5649,beta,inDrop3,-0.7431796,-7.2495785
5650,beta,inDrop3,-4.623503,-7.6986647
5651,acinar,inDrop3,10.922861,-3.554374
5652,alpha,inDrop3,-1.9367319,7.277713
5653,alpha,inDrop3,-1.7806885,6.2461476
5654,alpha,inDrop3,-4.3193703,9.247072
5655,acinar,inDrop3,11.781675,-3.6356828
5656,alpha,inDrop3,-2.5639293,6.2619405
5657,beta,inDrop3,-2.8638678,-6.672201
5658,alpha,inDrop3,-3.3575177,5.6921234
5659,beta,inDrop3,-4.098083,-8.994095
5660,alpha,inDrop3,-2.3221204,5.111932
5661,delta,inDrop3,1.1424371,-0.44075483
5662,acinar,inDrop3,12.879037,-3.9924614
5663,activated_stellate,inDrop3,4.585036,-4.097915
5664,acinar,inDrop3,11.439251,-2.53253
5665,alpha,inDrop3,-1.4359108,5.899408
5666,beta,inDrop3,-1.4674953,-6.5091643
5667,activated_stellate,inDrop3,4.8929167,-3.8463666
5668,alpha,inDrop3,-3.2376466,7.56003
5669,alpha,inDrop3,-3.8359087,5.4017067
5670,alpha,inDrop3,-2.6496723,5.251877
5671,alpha,inDrop3,-3.4526896,5.6236987
5672,alpha,inDrop3,-2.1706593,6.4796457
5673,acinar,inDrop3,11.668897,-3.3347087
5674,alpha,inDrop3,-3.6506155,7.4718804
5675,acinar,inDrop3,11.607615,-3.9099677
5676,alpha,inDrop3,-2.6859457,5.0783443
5677,alpha,inDrop3,-3.6978216,5.833236
5678,ductal,inDrop3,8.558304,4.7491455
5679,beta,inDrop3,-3.3451982,-8.950298
5680,alpha,inDrop3,-1.9439708,5.345849
5681,delta,inDrop3,0.5547772,0.6222477
5682,beta,inDrop3,-3.8061965,-8.554568
5683,activated_stellate,inDrop3,5.094751,-3.5613785
5684,ductal,inDrop3,7.679005,4.422511
5685,beta,inDrop3,-3.3484674,-8.973532
5686,alpha,inDrop3,-2.9098797,6.0153747
5687,acinar,inDrop3,11.265045,-2.2611017
5688,alpha,inDrop3,-2.8042314,5.9204397
5689,alpha,inDrop3,-2.5918128,5.2144947
5690,alpha,inDrop3,-2.7599282,5.254009
5691,acinar,inDrop3,11.333089,-3.558189
5692,alpha,inDrop3,-1.9384842,5.9769006
5693,acinar,inDrop3,12.926563,-3.0033114
5694,activated_stellate,inDrop3,4.725103,-4.036785
5695,alpha,inDrop3,-3.015223,7.83942
5696,beta,inDrop3,-2.0639856,-8.842982
5697,beta,inDrop3,-2.552808,-7.532504
5698,beta,inDrop3,-3.331441,-6.855412
5699,activated_stellate,inDrop3,4.8936725,-3.7051153
5700,acinar,inDrop3,12.646714,-3.0214667
5701,alpha,inDrop3,-3.5954177,8.186736
5702,ductal,inDrop3,8.477933,3.6448088
5703,alpha,inDrop3,-3.11319,5.23254
5704,beta,inDrop3,-0.9384665,-6.96971
5705,beta,inDrop3,-0.8125845,-6.856708
5706,beta,inDrop3,-3.5179586,-6.289421
5707,alpha,inDrop3,-1.6868414,5.898147
5708,delta,inDrop3,0.8315291,0.73353356
5709,alpha,inDrop3,-3.4736242,6.08397
5710,beta,inDrop3,-0.85187024,-7.0079904
5711,beta,inDrop3,-0.90644103,-7.097047
5712,alpha,inDrop3,-3.0297048,5.8418474
5713,beta,inDrop3,-2.0224526,-6.3106165
5714,beta,inDrop3,-2.2479026,-5.2032566
5715,alpha,inDrop3,-1.6081967,6.979715
5716,beta,inDrop3,-3.2808933,-4.311823
5717,alpha,inDrop3,-2.6652896,7.163953
5718,alpha,inDrop3,-1.584734,6.9780965
5719,alpha,inDrop3,-5.888791,8.500901
5720,alpha,inDrop3,-2.066116,5.4639187
5721,acinar,inDrop3,11.324024,-3.6636786
5722,alpha,inDrop3,-2.7112153,5.6191363
5723,beta,inDrop3,-2.889432,-5.88193
5724,acinar,inDrop3,12.495394,-3.6508083
5725,beta,inDrop3,-2.3772376,-5.6042414
5726,beta,inDrop3,-2.6177118,-6.5863657
5727,alpha,inDrop3,-3.9887054,8.833158
5728,delta,inDrop3,0.6099322,0.7297689
5729,alpha,inDrop3,-4.4688582,5.652046
5730,alpha,inDrop3,-1.9163175,6.0920405
5731,alpha,inDrop3,-1.7861878,7.2019305
5732,delta,inDrop3,1.2648585,0.8015619
5733,beta,inDrop3,-1.696566,-6.401495
5734,ductal,inDrop3,7.2626085,3.7331257
5735,ductal,inDrop3,7.8637586,4.6457677
5736,beta,inDrop3,-1.7613512,-8.272929
5737,ductal,inDrop3,8.010968,4.5747995
5738,endothelial,inDrop3,4.592069,-6.565947
5739,ductal,inDrop3,7.2020864,3.834975
5740,alpha,inDrop3,-1.8498579,6.9182086
5741,acinar,inDrop3,10.959278,-3.423627
5742,acinar,inDrop3,11.554419,-3.0131087
5743,alpha,inDrop3,-1.6271226,6.901875
5744,alpha,inDrop3,-3.7889073,6.2996397
5745,beta,inDrop3,-3.7317576,-8.592335
5746,alpha,inDrop3,-2.2326505,6.7217298
5747,alpha,inDrop3,-3.0419035,5.2602253
5748,beta,inDrop3,-2.952254,-7.114403
5749,acinar,inDrop3,12.57069,-2.8774245
5750,alpha,inDrop3,-2.5594516,6.985886
5751,beta,inDrop3,-4.0959945,-8.544213
5752,alpha,inDrop3,-1.5918634,7.566393
5753,alpha,inDrop3,-3.2894955,5.976081
5754,alpha,inDrop3,-3.7337573,6.5824533
5755,activated_stellate,inDrop3,5.126766,-3.623293
5756,alpha,inDrop3,-3.8855076,6.717052
5757,alpha,inDrop3,-1.1130255,6.0911174
5758,gamma,inDrop3,-5.493257,0.37992156
5759,beta,inDrop3,-3.881273,-9.087621
5760,ductal,inDrop3,8.549837,5.353609
5761,beta,inDrop3,-1.0623617,-8.122264
5762,beta,inDrop3,-3.4557393,-8.9142
5763,alpha,inDrop3,-2.4973724,5.702696
5764,ductal,inDrop3,7.2648025,4.0869484
5765,beta,inDrop3,-1.1316323,-7.12931
5766,alpha,inDrop3,-3.7281847,5.1867514
5767,alpha,inDrop3,-5.5823536,8.702929
5768,alpha,inDrop3,-5.335937,7.637598
5769,alpha,inDrop3,-2.9758658,5.2016315
5770,alpha,inDrop3,-2.0500126,5.7026753
5771,ductal,inDrop3,7.2174993,3.7407305
5772,activated_stellate,inDrop3,4.894683,-3.7811546
5773,alpha,inDrop3,-3.8362362,5.593907
5774,alpha,inDrop3,-2.3160064,5.3605456
5775,delta,inDrop3,0.5710278,0.67908615
5776,beta,inDrop3,-0.57775855,-6.9767365
5777,alpha,inDrop3,-2.368171,5.7811804
5778,acinar,inDrop3,12.691153,-2.746242
5779,alpha,inDrop3,-4.107881,6.1184025
5780,alpha,inDrop3,-4.243143,6.46228
5781,beta,inDrop3,-0.83331424,-8.302741
5782,ductal,inDrop3,8.585668,5.733979
5783,alpha,inDrop3,-3.1551425,7.6862645
5784,delta,inDrop3,0.22559401,-0.5458295
5785,acinar,inDrop3,13.165771,-3.0346763
5786,acinar,inDrop3,12.357929,-4.0790744
5787,beta,inDrop3,-2.717482,-7.306074
5788,alpha,inDrop3,-4.058902,6.312827
5789,alpha,inDrop3,-3.209302,5.447946
5790,ductal,inDrop3,8.68534,4.8698025
5791,macrophage,inDrop3,4.3561554,1.8532449
5792,alpha,inDrop3,-5.345525,5.7310658
5793,delta,inDrop3,0.44254893,0.40235806
5794,beta,inDrop3,-1.1110195,-6.754097
5795,alpha,inDrop3,-2.8854375,6.1980386
5796,beta,inDrop3,-3.1830747,-7.1555595
5797,ductal,inDrop3,7.8710833,4.109734
5798,ductal,inDrop3,9.467843,5.5726666
5799,alpha,inDrop3,-2.9476862,5.217756
5800,alpha,inDrop3,-3.0619357,5.317165
5801,activated_stellate,inDrop3,5.147216,-3.538365
5802,ductal,inDrop3,7.147251,3.7075465
5803,endothelial,inDrop3,4.8993306,-7.085719
5804,gamma,inDrop3,-5.810438,0.5392031
5805,alpha,inDrop3,-2.403917,5.4533706
5806,beta,inDrop3,-1.2648978,-6.7126517
5807,acinar,inDrop3,11.139092,-3.565711
5808,alpha,inDrop3,-3.4468086,7.213031
5809,alpha,inDrop3,-4.046704,7.5239954
5810,alpha,inDrop3,-3.5291004,8.609155
5811,beta,inDrop3,-3.949797,-8.615955
5812,alpha,inDrop3,-2.9780612,5.098436
5813,alpha,inDrop3,-3.805557,7.9591827
5814,gamma,inDrop3,-5.726845,0.15085354
5815,beta,inDrop3,-3.2950368,-7.1111064
5816,alpha,inDrop3,-2.722402,7.024906
5817,ductal,inDrop3,8.568793,5.627208
5818,delta,inDrop3,-0.5755518,-6.833919
5819,ductal,inDrop3,8.625812,3.7182252
5820,alpha,inDrop3,-3.031131,6.0236793
5821,alpha,inDrop3,-3.191303,5.2034426
5822,endothelial,inDrop3,5.0237675,-7.1413126
5823,alpha,inDrop3,-5.0208592,5.811665
5824,alpha,inDrop3,-5.016729,5.625273
5825,beta,inDrop3,-2.7860706,-8.516738
5826,activated_stellate,inDrop3,4.9406447,-3.7779818
5827,alpha,inDrop3,-2.6844366,6.2156787
5828,acinar,inDrop3,13.0870075,-3.2057612
5829,alpha,inDrop3,-5.541136,8.5394335
5830,beta,inDrop3,-0.5552546,-7.0663
5831,ductal,inDrop3,7.040669,3.7164478
5832,acinar,inDrop3,10.991998,-3.4355755
5833,beta,inDrop3,-5.453351,-7.7227697
5834,beta,inDrop3,-1.7658818,-6.08542
5835,beta,inDrop3,-0.543413,-7.045821
5836,alpha,inDrop3,-4.131423,5.4668365
5837,delta,inDrop3,0.5378532,0.4158448
5838,acinar,inDrop3,11.142165,-3.7190187
5839,alpha,inDrop3,-2.745042,8.734971
5840,beta,inDrop3,-3.013369,-9.107036
5841,alpha,inDrop3,-1.6885002,7.143919
5842,ductal,inDrop3,7.7308083,3.9912615
5843,alpha,inDrop3,-2.6039028,5.449274
5844,alpha,inDrop3,-2.464961,5.1805243
5845,beta,inDrop3,-0.9958155,-8.188248
5846,alpha,inDrop3,-2.4358726,5.475354
5847,acinar,inDrop3,12.946443,-3.949927
5848,acinar,inDrop3,11.194241,-3.9894485
5849,beta,inDrop3,-0.87727267,-7.054746
5850,beta,inDrop3,-3.2974186,-6.957229
5851,alpha,inDrop3,-2.987855,5.8035927
5852,ductal,inDrop3,7.619075,3.8408186
5853,ductal,inDrop3,7.284886,3.8426476
5854,alpha,inDrop3,-2.0314002,5.586642
5855,beta,inDrop3,-2.8304925,-9.206338
5856,ductal,inDrop3,7.818123,5.1923933
5857,alpha,inDrop3,-1.6654799,6.9366555
5858,macrophage,inDrop3,4.360868,1.8506148
5859,ductal,inDrop3,7.3806396,3.8725967
5860,acinar,inDrop3,12.201162,-3.1374984
5861,beta,inDrop3,-1.6036767,-7.782008
5862,acinar,inDrop3,11.794382,-3.177779
5863,beta,inDrop3,-1.0656507,-8.562092
5864,ductal,inDrop3,8.429715,4.039685
5865,gamma,inDrop3,-5.8820963,0.4243848
5866,ductal,inDrop3,7.8993587,4.43781
5867,alpha,inDrop3,-4.6251373,9.113005
5868,alpha,inDrop3,-2.5656602,5.1207013
5869,ductal,inDrop3,8.339752,4.0098953
5870,alpha,inDrop3,-2.7290204,5.0578413
5871,alpha,inDrop3,-5.048376,8.699007
5872,delta,inDrop3,0.6765895,0.7768088
5873,ductal,inDrop3,7.756464,3.8282754
5874,acinar,inDrop3,12.1176195,-3.1244678
5875,alpha,inDrop3,-1.5172468,5.833557
5876,alpha,inDrop3,-3.970501,6.7027903
5877,alpha,inDrop3,-3.0893588,5.300238
5878,ductal,inDrop3,8.338396,5.874952
5879,ductal,inDrop3,7.784872,4.3472233
5880,ductal,inDrop3,7.7344327,4.436778
5881,ductal,inDrop3,7.0985894,4.173929
5882,acinar,inDrop3,12.555352,-3.1170642
5883,alpha,inDrop3,-1.7911403,7.727111
5884,alpha,inDrop3,-3.494286,6.1676207
5885,delta,inDrop3,1.0608802,-0.09896935
5886,delta,inDrop3,1.260659,-0.5909347
5887,alpha,inDrop3,-1.5278056,7.5168734
5888,alpha,inDrop3,-4.0936904,6.760893
5889,ductal,inDrop3,8.910272,3.9312887
5890,acinar,inDrop3,13.376631,-3.0242994
5891,alpha,inDrop3,-5.6525064,7.866366
5892,alpha,inDrop3,-2.6899865,5.207877
5893,beta,inDrop3,-3.2164059,-9.1034975
5894,alpha,inDrop3,-3.781936,6.3186893
5895,activated_stellate,inDrop3,4.7303433,-4.045191
5896,ductal,inDrop3,8.001259,4.4858103
5897,alpha,inDrop3,-1.776703,7.2441425
5898,activated_stellate,inDrop3,5.25007,-3.4586976
5899,alpha,inDrop3,-5.343847,5.788565
5900,acinar,inDrop3,10.990763,-3.7297366
5901,ductal,inDrop3,7.4626136,4.5137963
5902,alpha,inDrop3,-2.022033,6.0970006
5903,alpha,inDrop3,-3.3463345,5.372515
5904,alpha,inDrop3,-3.7691941,6.5302463
5905,acinar,inDrop3,12.515047,-2.980175
5906,activated_stellate,inDrop3,5.1936746,-3.4987543
5907,endothelial,inDrop3,4.5016747,-6.0126925
5908,beta,inDrop3,-1.0042944,-6.71089
5909,alpha,inDrop3,-3.4240222,6.1286054
5910,ductal,inDrop3,7.5151014,4.2730136
5911,alpha,inDrop3,-2.0209217,7.402804
5912,beta,inDrop3,-2.2342613,-6.758553
5913,alpha,inDrop3,-3.274399,6.140182
5914,alpha,inDrop3,-4.2883224,7.0617523
5915,quiescent_stellate,inDrop3,6.4088984,-2.2758548
5916,ductal,inDrop3,6.937816,5.129159
5917,ductal,inDrop3,7.161741,3.8207338
5918,alpha,inDrop3,-4.8992906,5.924637
5919,alpha,inDrop3,-4.297141,8.07586
5920,acinar,inDrop3,11.707953,-3.3480077
5921,acinar,inDrop3,11.795917,-3.1648657
5922,alpha,inDrop3,-3.6417403,7.2493973
5923,beta,inDrop3,-1.2968814,-6.5203657
5924,alpha,inDrop3,-3.3346627,8.388378
5925,delta,inDrop3,0.80223334,0.08322963
5926,alpha,inDrop3,-2.0281746,5.673965
5927,acinar,inDrop3,12.383617,-3.008121
5928,beta,inDrop3,-2.5552397,-5.9752913
5929,acinar,inDrop3,12.906634,-3.6648316
5930,acinar,inDrop3,12.19493,-3.3404264
5931,alpha,inDrop3,-2.1711643,6.140454
5932,ductal,inDrop3,6.819187,5.207157
5933,alpha,inDrop3,-2.0278707,6.0655313
5934,alpha,inDrop3,-2.4117827,5.219944
5935,endothelial,inDrop3,4.617284,-6.667964
5936,ductal,inDrop3,7.7213187,4.4700546
5937,ductal,inDrop3,9.105059,6.426313
5938,ductal,inDrop3,7.957455,4.4269433
5939,alpha,inDrop3,-3.8292546,5.8398986
5940,alpha,inDrop3,-2.5345047,5.5415025
5941,activated_stellate,inDrop3,5.1891265,-3.4203606
5942,beta,inDrop3,-2.5095665,-5.9250884
5943,alpha,inDrop3,-2.1285582,6.1916575
5944,acinar,inDrop3,11.783114,-3.3098564
5945,gamma,inDrop3,-5.986963,0.38990727
5946,alpha,inDrop3,-3.0238075,8.122382
5947,alpha,inDrop3,-2.530543,5.1948376
5948,ductal,inDrop3,8.239744,4.118148
5949,mast,inDrop3,3.6246178,3.051688
5950,ductal,inDrop3,8.540504,3.831624
5951,alpha,inDrop3,-3.3879964,6.158869
5952,acinar,inDrop3,10.9474125,-3.487666
5953,alpha,inDrop3,-3.2945578,6.1424975
5954,quiescent_stellate,inDrop3,6.50666,-2.079292
5955,activated_stellate,inDrop3,4.8726864,-3.8441389
5956,beta,inDrop3,-0.8247831,-8.189038
5957,acinar,inDrop3,11.00704,-3.8942432
5958,alpha,inDrop3,-3.5756915,6.1795516
5959,alpha,inDrop3,-2.127943,7.6772313
5960,alpha,inDrop3,-2.429788,5.2217464
5961,ductal,inDrop3,7.2018404,3.8948169
5962,acinar,inDrop3,12.320353,-3.6023338
5963,acinar,inDrop3,11.652689,-3.0604026
5964,endothelial,inDrop3,4.5777435,-6.5403976
5965,ductal,inDrop3,7.2454534,5.192571
5966,alpha,inDrop3,-3.3704627,8.39524
5967,delta,inDrop3,0.66447526,-0.79694927
5968,alpha,inDrop3,-2.610426,6.4236135
5969,ductal,inDrop3,7.816264,4.1427226
5970,alpha,inDrop3,-3.8315606,5.17152
5971,activated_stellate,inDrop3,4.919972,-3.7823563
5972,ductal,inDrop3,8.279999,4.65157
5973,beta,inDrop3,-2.8962529,-6.4296403
5974,ductal,inDrop3,7.2778234,3.7383642
5975,beta,inDrop3,-2.813844,-9.138313
5976,alpha,inDrop3,-2.3641105,6.8450694
5977,alpha,inDrop3,-4.0886335,6.6443863
5978,ductal,inDrop3,9.121073,5.7782965
5979,alpha,inDrop3,-1.8968172,6.0935245
5980,alpha,inDrop3,-3.3956938,6.1763306
5981,alpha,inDrop3,-1.9598714,7.584506
5982,alpha,inDrop3,-2.1059752,5.2894697
5983,alpha,inDrop3,-3.7903163,6.085041
5984,activated_stellate,inDrop3,5.1256056,-3.580828
5985,acinar,inDrop3,13.078907,-3.223054
5986,beta,inDrop3,-1.8415651,-7.833456
5987,alpha,inDrop3,-3.0064595,5.7466674
5988,quiescent_stellate,inDrop3,6.504219,-2.1821384
5989,alpha,inDrop3,-3.4683855,8.50367
5990,alpha,inDrop3,-2.8981586,6.2719293
5991,alpha,inDrop3,-3.2465098,6.414801
5992,alpha,inDrop3,-3.69483,6.4881935
5993,activated_stellate,inDrop3,5.0776496,-3.577978
5994,alpha,inDrop3,-4.0649147,5.3639174
5995,alpha,inDrop3,-2.7046773,7.511119
5996,alpha,inDrop3,-1.8820293,5.937034
5997,alpha,inDrop3,-4.1203938,6.7938004
5998,beta,inDrop3,-0.8251234,-7.5580754
5999,endothelial,inDrop3,4.905404,-6.682426
6000,acinar,inDrop3,11.682364,-3.7386866
6001,alpha,inDrop3,-2.7199318,7.624947
6002,quiescent_stellate,inDrop3,6.4179826,-2.14911
6003,alpha,inDrop3,-2.7041335,6.140309
6004,ductal,inDrop3,8.387177,4.08566
6005,alpha,inDrop3,-2.9031606,6.3699265
6006,quiescent_stellate,inDrop3,6.4557014,-2.0416358
6007,alpha,inDrop3,-2.4844465,6.120573
6008,ductal,inDrop3,9.173828,3.270759
6009,beta,inDrop3,-1.2131567,-8.693012
6010,alpha,inDrop3,-3.7529602,5.2013874
6011,ductal,inDrop3,7.267051,4.663254
6012,activated_stellate,inDrop3,4.734465,-3.9043841
6013,ductal,inDrop3,8.329296,5.4507155
6014,alpha,inDrop3,-1.5530615,7.040221
6015,beta,inDrop3,-3.8302717,-8.685239
6016,beta,inDrop3,-2.6018615,-5.675829
6017,alpha,inDrop3,-3.4635987,8.168694
6018,alpha,inDrop3,-1.7318661,7.7530985
6019,alpha,inDrop3,-5.727744,8.666916
6020,delta,inDrop3,1.3206826,0.78500956
6021,ductal,inDrop3,7.266615,3.7370698
6022,endothelial,inDrop3,4.496682,-5.99769
6023,beta,inDrop3,-1.5015073,-8.071067
6024,alpha,inDrop3,-3.171583,7.12666
6025,alpha,inDrop3,2.739816,3.352072
6026,ductal,inDrop3,8.446198,5.2995887
6027,endothelial,inDrop3,4.4753346,-6.517076
6028,alpha,inDrop3,-1.571289,5.806307
6029,alpha,inDrop3,-2.8345313,5.3741856
6030,beta,inDrop3,-0.91747415,-8.384413
6031,alpha,inDrop3,-3.79392,6.08908
6032,ductal,inDrop3,7.126387,3.8106165
6033,alpha,inDrop3,-2.3001626,5.2066154
6034,acinar,inDrop3,11.745212,-3.9610705
6035,gamma,inDrop3,-5.481455,0.43161052
6036,endothelial,inDrop3,4.6486864,-6.513484
6037,alpha,inDrop3,-2.3974314,6.24388
6038,ductal,inDrop3,6.85454,5.0785346
6039,alpha,inDrop3,-1.8604416,7.6641226
6040,beta,inDrop3,-1.6213063,-7.8904705
6041,endothelial,inDrop3,4.622878,-6.7190995
6042,endothelial,inDrop3,4.438529,-6.593744
6043,beta,inDrop3,-0.79512864,-8.549262
6044,alpha,inDrop3,-2.8969638,5.41649
6045,ductal,inDrop3,8.356289,4.7582564
6046,alpha,inDrop3,-2.5155826,6.269907
6047,alpha,inDrop3,-1.4413971,7.4612603
6048,alpha,inDrop3,-3.6994596,6.0896926
6049,activated_stellate,inDrop3,4.7638974,-3.929382
6050,alpha,inDrop3,-5.4802,8.461179
6051,quiescent_stellate,inDrop3,6.527981,-2.029164
6052,beta,inDrop3,-1.1594534,-7.053452
6053,delta,inDrop3,-0.90492123,-6.7716165
6054,beta,inDrop3,-3.6447399,-8.353212
6055,activated_stellate,inDrop3,4.761658,-4.215548
6056,endothelial,inDrop3,4.575518,-6.5250287
6057,delta,inDrop3,-0.60189164,-6.8795657
6058,ductal,inDrop3,8.571019,5.7663674
6059,beta,inDrop3,-2.1545372,-8.9554
6060,beta,inDrop3,-2.8799548,-6.118748
6061,alpha,inDrop3,-2.603996,6.266315
6062,endothelial,inDrop3,4.5411644,-5.953057
6063,activated_stellate,inDrop3,4.7399635,-3.9910784
6064,alpha,inDrop3,-2.985952,7.333987
6065,alpha,inDrop3,-2.1292968,5.6401587
6066,beta,inDrop3,-0.8131712,-8.192119
6067,ductal,inDrop3,9.197216,3.3304455
6068,beta,inDrop3,-1.916519,-4.9866767
6069,quiescent_stellate,inDrop3,6.4914756,-2.2190182
6070,gamma,inDrop3,-5.8927627,0.42923072
6071,alpha,inDrop3,-3.8046954,5.1941543
6072,beta,inDrop3,2.7470605,3.3413606
6073,acinar,inDrop3,11.131938,-3.6543133
6074,ductal,inDrop3,8.570547,5.649975
6075,alpha,inDrop3,-2.863502,5.1936607
6076,endothelial,inDrop3,4.542114,-6.6214924
6077,beta,inDrop3,-1.2872025,-8.208254
6078,alpha,inDrop3,-3.5820506,6.2516828
6079,acinar,inDrop3,11.649462,-2.8672876
6080,acinar,inDrop3,12.853286,-3.1114173
6081,alpha,inDrop3,-1.881215,7.483658
